order_id,customer_id,order_date,status,total_amount,payment_status,shipping_status,shipping_address,notes
1382,36,2025-10-24T00:00:00,processing,305.43,pending,pending,"123 Main St, New York, NY 10001",Fraud review
1383,206,2025-09-28T00:00:00,completed,848.06,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority
1384,110,2025-06-11T00:00:00,completed,641.82,paid,delivered,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1385,151,2025-08-19T00:00:00,shipped,657.08,paid,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",
1386,434,2025-08-11T00:00:00,completed,635.77,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1387,481,2025-10-03T00:00:00,completed,463.11,paid,delivered,"88 River Rd, San Antonio, TX 78201",Fraud review
1388,64,2025-09-07T00:00:00,shipped,419.17,paid,shipped,"77 Hill St, San Jose, CA 95101",Leave at front desk
1389,570,2025-09-08T00:00:00,cancelled,675.1,unpaid,cancelled,"123 Main St, New York, NY 10001",Leave at front desk
1390,38,2025-11-02T00:00:00,completed,151.74,paid,delivered,"789 Pine Rd, Chicago, IL 60601",High priority
1391,384,2025-07-31T00:00:00,cancelled,159.07,unpaid,cancelled,"789 Pine Rd, Chicago, IL 60601",High priority
1392,619,2025-05-25T00:00:00,completed,266.36,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1393,65,2025-10-01T00:00:00,processing,966.29,pending,pending,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1394,266,2025-07-07T00:00:00,completed,543.48,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
1395,265,2025-10-28T00:00:00,completed,958.46,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Gift
1396,70,2025-08-14T00:00:00,completed,125.4,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
1397,,2025-05-11T00:00:00,processing,862.07,paid,pending,"456 Oak Ave, Los Angeles, CA 90001",INTENTIONAL_TOTAL_MISMATCH
1398,613,2025-08-06T00:00:00,completed,117.14,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1399,363,2025-06-24T00:00:00,completed,317.76,paid,delivered,"77 Hill St, San Jose, CA 95101",Call before delivery
1400,518,2025-08-10T00:00:00,pending,849.49,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1401,666,2025-06-21T00:00:00,cancelled,718.9,refunded,cancelled,"123 Main St, New York, NY 10001",Holiday promo
1402,162,2025-08-28T00:00:00,processing,402.09,paid,pending,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1403,402,2025-09-18T00:00:00,pending,476.98,unpaid,pending,"456 Oak Ave, Los Angeles, CA 90001",High priority
1404,165,2025-07-28T00:00:00,shipped,94.97,paid,in_transit,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1405,357,2025-07-30T00:00:00,completed,137.16,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Gift
1406,486,2025-10-27T00:00:00,cancelled,587.94,unpaid,cancelled,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1407,271,2025-06-05T00:00:00,completed,696.32,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",High priority
1408,291,2025-06-13T00:00:00,processing,39.56,pending,pending,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1409,496,2025-05-14T00:00:00,processing,482.18,failed,pending,"789 Pine Rd, Chicago, IL 60601",Deliver to neighbor if absent | INTENTIONAL_TOTAL_MISMATCH
1410,323,2025-05-11T00:00:00,processing,208.16,pending,pending,"77 Hill St, San Jose, CA 95101",Gift
1411,226,2025-08-28T00:00:00,completed,794.36,paid,delivered,"321 Maple St, Houston, TX 77001",High priority
1412,112,2025-09-13T00:00:00,completed,221.47,paid,delivered,"88 River Rd, San Antonio, TX 78201",Fraud review
1413,,2025-11-06T00:00:00,completed,900.19,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Holiday promo
1414,127,2025-10-05T00:00:00,completed,501.41,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
1415,242,2025-11-02T00:00:00,pending,845.92,unpaid,pending,"2500 Elm St, Philadelphia, PA 19103",Gift
1416,64,2025-07-11T00:00:00,cancelled,293.29,refunded,cancelled,"789 Pine Rd, Chicago, IL 60601",Leave at front desk
1417,86,2025-10-14T00:00:00,completed,52.1,paid,delivered,"123 Main St, New York, NY 10001",High priority
1418,496,2025-10-26T00:00:00,cancelled,343.25,refunded,cancelled,"17 Sunset Blvd, San Diego, CA 92101",High priority
1419,115,2025-05-21T00:00:00,pending,980.35,unpaid,pending,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1420,684,2025-05-16T00:00:00,shipped,363.23,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",Call before delivery
1421,226,2025-06-17T00:00:00,cancelled,834.77,unpaid,cancelled,"321 Maple St, Houston, TX 77001",Leave at front desk | INTENTIONAL_TOTAL_MISMATCH
1422,403,2025-07-07T00:00:00,completed,794.55,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Fraud review
1423,543,2025-08-11T00:00:00,completed,69.55,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
1424,187,2025-07-23T00:00:00,completed,704.87,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",
1425,318,2025-10-28T00:00:00,pending,953.44,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1426,178,2025-06-27T00:00:00,pending,425.04,unpaid,pending,"2500 Elm St, Philadelphia, PA 19103",High priority
1427,658,2025-06-01T00:00:00,completed,164.53,paid,delivered,"88 River Rd, San Antonio, TX 78201",Gift
1428,654,2025-05-22T00:00:00,processing,220.66,pending,pending,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1429,115,2025-07-16T00:00:00,completed,87.05,paid,delivered,"321 Maple St, Houston, TX 77001",Call before delivery
1430,461,2025-09-28T00:00:00,completed,853.65,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",High priority | INTENTIONAL_TOTAL_MISMATCH
1431,210,2025-09-15T00:00:00,cancelled,309.63,refunded,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Gift
1432,,2025-10-27T00:00:00,processing,652.64,paid,pending,"321 Maple St, Houston, TX 77001",Gift
1433,359,2025-10-16T00:00:00,shipped,615.62,paid,in_transit,"321 Maple St, Houston, TX 77001",Leave at front desk
1434,333,2025-08-31T00:00:00,completed,495.72,paid,delivered,"123 Main St, New York, NY 10001",High priority
1435,193,2025-09-23T00:00:00,completed,536.51,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Gift
1436,422,2025-10-24T00:00:00,processing,291.39,pending,pending,"402 Lakeview Dr, Dallas, TX 75201",Gift
1437,352,2025-05-26T00:00:00,completed,448.28,paid,delivered,"789 Pine Rd, Chicago, IL 60601",
1438,392,2025-09-01T00:00:00,completed,697.46,paid,delivered,"77 Hill St, San Jose, CA 95101",Leave at front desk | INTENTIONAL_TOTAL_MISMATCH
1439,556,2025-07-01T00:00:00,processing,567.54,failed,pending,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
1440,495,2025-10-23T00:00:00,completed,192.53,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
1441,344,2025-06-09T00:00:00,completed,861.93,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1442,265,2025-05-15T00:00:00,cancelled,122.66,refunded,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1443,659,2025-08-15T00:00:00,completed,64.92,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",High priority
1444,527,2025-11-05T00:00:00,shipped,127.37,paid,shipped,"2500 Elm St, Philadelphia, PA 19103",
1445,179,2025-09-30T00:00:00,processing,310.53,paid,pending,"456 Oak Ave, Los Angeles, CA 90001",
1446,126,2025-07-26T00:00:00,shipped,83.31,paid,in_transit,"17 Sunset Blvd, San Diego, CA 92101",High priority
1447,573,2025-08-14T00:00:00,completed,172.17,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Gift
1448,269,2025-07-03T00:00:00,completed,430.82,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1449,386,2025-06-11T00:00:00,pending,121.48,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent | INTENTIONAL_TOTAL_MISMATCH
1450,519,2025-06-10T00:00:00,completed,541.33,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",High priority
1451,598,2025-10-04T00:00:00,completed,865.89,paid,delivered,"321 Maple St, Houston, TX 77001",Fraud review
1452,670,2025-06-11T00:00:00,completed,890.27,paid,delivered,"88 River Rd, San Antonio, TX 78201",Gift
1453,318,2025-09-24T00:00:00,completed,720.67,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Fraud review
1454,168,2025-05-11T00:00:00,completed,1069.82,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",High priority | INTENTIONAL_TOTAL_MISMATCH
1455,676,2025-06-22T00:00:00,shipped,900.12,paid,shipped,"77 Hill St, San Jose, CA 95101",Leave at front desk
1456,191,2025-10-14T00:00:00,shipped,750.7,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority
1457,204,2025-08-17T00:00:00,processing,118.19,pending,pending,"17 Sunset Blvd, San Diego, CA 92101",Call before delivery
1458,366,2025-06-03T00:00:00,shipped,649.91,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1459,112,2025-06-16T00:00:00,processing,654.36,failed,pending,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1460,506,2025-06-04T00:00:00,completed,87.51,paid,delivered,"123 Main St, New York, NY 10001",
1461,114,2025-07-08T00:00:00,completed,531.88,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1462,540,2025-09-06T00:00:00,completed,378.02,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1463,222,2025-09-24T00:00:00,pending,752.37,unpaid,pending,"2500 Elm St, Philadelphia, PA 19103",Holiday promo
1464,500,2025-06-09T00:00:00,shipped,92.78,paid,in_transit,"17 Sunset Blvd, San Diego, CA 92101",
1465,147,2025-08-02T00:00:00,shipped,16.16,paid,delivered,"77 Hill St, San Jose, CA 95101",
1466,12,2025-05-31T00:00:00,shipped,171.53,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",
1467,117,2025-05-24T00:00:00,completed,143.19,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Deliver to neighbor if absent | INTENTIONAL_TOTAL_MISMATCH
1468,291,2025-08-09T00:00:00,completed,246.45,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",High priority
1469,41,2025-07-21T00:00:00,completed,388.39,paid,delivered,"321 Maple St, Houston, TX 77001",
1470,58,2025-07-12T00:00:00,completed,746.66,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",
1471,149,2025-07-27T00:00:00,completed,907.96,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",
1472,418,2025-05-19T00:00:00,shipped,732.27,paid,shipped,"88 River Rd, San Antonio, TX 78201",High priority | INTENTIONAL_TOTAL_MISMATCH
1473,424,2025-10-29T00:00:00,completed,579.41,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Deliver to neighbor if absent
1474,443,2025-08-16T00:00:00,processing,554.74,pending,pending,"123 Main St, New York, NY 10001",High priority
1475,31,2025-06-20T00:00:00,completed,548.15,paid,delivered,"321 Maple St, Houston, TX 77001",
1476,335,2025-09-17T00:00:00,completed,800.69,paid,delivered,"321 Maple St, Houston, TX 77001",Gift
1477,492,2025-08-06T00:00:00,cancelled,730.7,unpaid,cancelled,"555 Cedar Ln, Phoenix, AZ 85001",Gift
1478,263,2025-07-23T00:00:00,pending,721.3,unpaid,pending,"321 Maple St, Houston, TX 77001",
1479,271,2025-06-15T00:00:00,completed,348.42,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",
1480,257,2025-06-24T00:00:00,cancelled,414.21,refunded,cancelled,"2500 Elm St, Philadelphia, PA 19103",Gift
1481,241,2025-05-15T00:00:00,shipped,515.24,pending,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Gift
1482,437,2025-08-31T00:00:00,completed,642.67,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Gift
1483,598,2025-06-27T00:00:00,cancelled,766.91,refunded,cancelled,"77 Hill St, San Jose, CA 95101",Leave at front desk
1484,218,2025-06-22T00:00:00,completed,466.12,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Gift
1485,449,2025-05-25T00:00:00,processing,955.27,paid,pending,"17 Sunset Blvd, San Diego, CA 92101",High priority
1486,623,2025-06-06T00:00:00,completed,647.83,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1487,317,2025-08-31T00:00:00,processing,253.72,failed,pending,"123 Main St, New York, NY 10001",
1488,555,2025-07-29T00:00:00,completed,377.12,paid,delivered,"77 Hill St, San Jose, CA 95101",Leave at front desk
1489,229,2025-11-04T00:00:00,completed,988.9,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1490,192,2025-05-26T00:00:00,pending,832.55,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",High priority
1491,328,2025-05-23T00:00:00,processing,765.4,pending,pending,"17 Sunset Blvd, San Diego, CA 92101",Gift
1492,353,2025-07-06T00:00:00,shipped,838.23,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
1493,388,2025-05-13T00:00:00,shipped,891.24,paid,delivered,"123 Main St, New York, NY 10001",Leave at front desk
1494,678,2025-06-17T00:00:00,completed,58.44,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
1495,254,2025-08-17T00:00:00,completed,745.07,paid,delivered,"789 Pine Rd, Chicago, IL 60601",High priority
1496,493,2025-07-24T00:00:00,processing,841.92,pending,pending,"789 Pine Rd, Chicago, IL 60601",Deliver to neighbor if absent
1497,306,2025-10-22T00:00:00,completed,504.55,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Leave at front desk | INTENTIONAL_TOTAL_MISMATCH
1498,656,2025-08-30T00:00:00,completed,677.92,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority | INTENTIONAL_TOTAL_MISMATCH
1499,518,2025-06-06T00:00:00,cancelled,960.71,refunded,cancelled,"321 Maple St, Houston, TX 77001",Leave at front desk
1500,348,2025-08-09T00:00:00,completed,878.17,paid,delivered,"321 Maple St, Houston, TX 77001",Leave at front desk
